transaction_id,customer_id,transaction_time,amount,currency,merchant,merchant_category,arn,entry_mode,card_bin6,card_last4,card_masked,card_type,card_expiry,transaction_result,is_fraud,name,email,phone,region,country,created_at,risk_score
7c35b829-f99b-49c7-a163-e50a1c21dc15,64e0d364-b5d1-48c8-aa12-9b8d4f3e071f,2025-06-13 06:00:52,122.91,EUR,Herrera LLC,restaurant,055a8cf656c247d38223be77,ecommerce,510565,8336,XXXX-XXXX-XXXX-8336,MASTERCARD,03/26,approved,0,Rachel Gregory,gomeznicholas@yahoo.com,751.353.0728x5428,Alabama,Belarus,2025-07-07,0.2
dfdcbec2-f5ed-4ded-823c-7a58051b9150,cb389765-0748-4146-83ac-c59482307273,2025-05-08 21:19:17,118.73,EUR,"Smith, Anderson and Bailey",pharmacy,400c739a22404dbc85972636,wallet,417208,2620,XXXX-XXXX-XXXX-2620,VISA,04/27,approved,0,Kevin Travis,morganwilliams@gmail.com,364-869-2283x0250,Connecticut,Uzbekistan,2024-10-19,0.968
cbb413aa-b1e6-4bee-af90-9a8c099c1d80,2b683795-a603-40e4-afcf-d3f0cba6d103,2025-03-29 09:39:58,53.51,EUR,"Calderon, Cochran and May",gaming,a4841fdfc12242379c57eee9,ecommerce,436245,6343,XXXX-XXXX-XXXX-6343,VISA,11/27,approved,0,Danielle Wilkins,batesshelia@gmail.com,+1-107-315-1615,LT,Tajikistan,2025-03-04,0.077
a99263c0-6082-49c7-a5ba-a46ab074a89f,7ee1340c-c4fb-4ac8-adb1-404197849b86,2025-06-30 23:28:33,123.29,EUR,"Evans, Mcconnell and Riddle",gaming,794ff8c8412343bda8aab6c8,magstripe,422882,1358,XXXX-XXXX-XXXX-1358,MASTERCARD,01/24,approved,0,Madeline Campbell,frankharris@gmail.com,355-521-4948x35167,New Mexico,Macao,2025-01-20,0.793
4c386a7e-e256-436f-a1cd-fe8703dd237d,5af2d256-777a-4cf9-b4bf-7219e4f24fa0,2025-01-19 04:49:40,305.81,EUR,Lara Group,gaming,d900df426b624d5481cc16dd,contactless,435266,9951,XXXX-XXXX-XXXX-9951,AMEX,02/30,approved,0,Heidi Neal,denise31@yahoo.com,001-690-507-3570x76205,Oklahoma,Hungary,2025-10-02,0.87
7f6cf61e-a131-4fbc-a933-3969c23e595d,9cfe5c92-77bb-4395-a990-99948b2cc0b5,2025-07-02 13:41:01,162.77,EUR,Johnson LLC,fashion,66ccea64bbd14ea7ae929502,ecommerce,489483,4318,XXXX-XXXX-XXXX-4318,DISCOVER,06/30,approved,0,Shawn Maldonado,shawwilliam@hotmail.com,132-532-7807x92122,Illinois,Isle of Man,2025-04-11,0.154
2e288504-ce1c-4742-a338-6d9c9cef8f2c,dcd23d1e-dcac-450f-b335-18d5dba09455,2025-09-16 03:24:25,135.12,EUR,Gamble-Brown,fashion,0780b37ec91d4dd0bcbc5b92,wallet,433458,9147,XXXX-XXXX-XXXX-9147,VISA,03/27,approved,0,Melissa Davis,gregory61@yahoo.com,965.902.7909x08004,NO,Suriname,2025-04-03,0.798
74bad7ea-4a45-424f-b336-dd830212ce69,7fbc452b-4659-40de-a83f-7e1ccafc73ff,2024-11-15 17:02:25,279.82,EUR,"Waters, Kerr and Rogers",pharmacy,321710a375ea41108340fb12,contactless,402617,5828,XXXX-XXXX-XXXX-5828,MASTERCARD,09/25,approved,0,John Werner,bryantroberto@yahoo.com,693-317-9912x27240,Oregon,Uzbekistan,2025-08-25,0.463
da542ce0-f791-46e3-b56a-cf61df7ed158,5dc264ea-ad5c-4828-818e-8de01cd832ef,2024-12-22 19:47:54,361.47,EUR,"Pope, James and Gordon",gaming,6585dc89a79641968a9df358,ecommerce,502830,1476,XXXX-XXXX-XXXX-1476,MASTERCARD,01/24,approved,0,John Wells,vtran@yahoo.com,6828755497,Idaho,Nauru,2025-09-24,0.906
b6235c1b-2ba1-4e40-9f8a-4f3d829ddc25,a2e46d6f-9d4a-4da5-afd3-b0b4e3207a6b,2025-10-05 09:08:45,405.01,EUR,Gibson LLC,gaming,15f7688e319742d589a59081,ecommerce,475874,8540,XXXX-XXXX-XXXX-8540,VISA,09/25,approved,0,Patricia Harrison,anthony13@yahoo.com,619-640-6062x2411,Texas,Lao People's Democratic Republic,2024-11-15,0.633
990461e8-e231-4d24-98e9-5183da7fef65,3c2e124a-a29d-4e3f-9254-27df057b2ab6,2025-08-10 09:23:36,282.56,EUR,Scott-James,travel,244d1fb9c6df41fdb676fc00,ecommerce,477118,6124,XXXX-XXXX-XXXX-6124,VISA,06/26,approved,0,Sue Juarez,heather49@hotmail.com,001-849-242-3681x49159,Rhode Island,Thailand,2025-05-19,0.081
057ef3f9-6821-4e10-b1b2-e0f62d5519a0,3e4f1978-ea02-44cf-ba2e-5aee2bc3e903,2025-08-26 07:38:42,71.5,EUR,Fletcher-Shaffer,electronics,c80d8dccc5074e5a9f7321a7,ecommerce,518933,9709,XXXX-XXXX-XXXX-9709,MASTERCARD,09/27,approved,0,Sandra Garrett,zcollins@gmail.com,+1-013-475-6077x429,Hawaii,Belarus,2025-01-09,0.981
bf76f811-0883-42f5-98cb-90d9113bc128,c11f919a-dfb1-4fbb-a403-69f8feed3eb1,2025-08-05 20:25:31,94.98,EUR,Butler Ltd,pharmacy,526aca82616d40ac97fc67b5,chip,441500,1052,XXXX-XXXX-XXXX-1052,MASTERCARD,07/29,approved,0,John Cross,jacquelinepowell@yahoo.com,+1-223-573-1461,Arkansas,Montenegro,2025-06-17,0.757
3a70e8ee-25b0-4e01-83b1-b7730b76f5e4,5e442ea7-1c5d-4ecb-9321-b70d677c5a85,2024-12-07 09:39:36,253.96,EUR,"Bass, Mccarty and Jensen",gaming,472c2183633647d3916784a0,contactless,410586,754,XXXX-XXXX-XXXX-0754,VISA,12/27,approved,0,Ryan Long,stephanie06@yahoo.com,+1-067-029-8786,West Virginia,Jordan,2025-06-25,0.12
61e9c0f8-efdf-41e6-837c-082eb4930114,062f2f8a-0ecc-4b79-a881-ab05fb9438d7,2024-10-24 17:05:24,185.33,EUR,Skinner PLC,fashion,c87d441a14574fa0b81f4d2e,magstripe,508476,965,XXXX-XXXX-XXXX-0965,VISA,05/25,approved,0,Susan Walsh,josephbarr@gmail.com,001-345-409-3741,Iowa,Qatar,2025-03-07,0.299
a9f74ac1-2281-484a-9299-b835998a4a71,2b41db32-7729-418a-b755-7fc11be4afd5,2025-06-09 08:14:22,233.88,EUR,"Fry, Baker and Fields",restaurant,836009bacc9b44ae9ad64065,chip,520459,6773,XXXX-XXXX-XXXX-6773,VISA,05/24,approved,0,Bradley Perez,wrighthector@gmail.com,001-417-377-0648x8450,Wisconsin,Mongolia,2025-04-18,0.327
3a4520dd-589f-4f05-aab8-53bbb03f963d,2b93d434-d2eb-4de6-af70-5b39d56da7aa,2025-02-19 20:23:46,125.01,EUR,Morris-Carter,fashion,c623e1f3778441d5a5863dd6,wallet,502520,8144,XXXX-XXXX-XXXX-8144,MASTERCARD,10/25,approved,0,Amber Bryant,jasonjones@yahoo.com,156.474.9380x56964,Texas,Palau,2025-04-25,0.56
1854ca02-5bd2-41d9-824d-dffbada48f73,47f39b4c-8801-403f-9367-287c69e504b7,2025-09-10 04:21:04,268.79,EUR,"Harmon, Smith and Cardenas",restaurant,bfd2469f173345508602ec92,contactless,449775,5703,XXXX-XXXX-XXXX-5703,MASTERCARD,09/30,approved,0,Nathan Graham,robertberry@yahoo.com,001-783-543-8957x8832,Missouri,Saudi Arabia,2025-05-19,0.282
2da65f43-136b-40b5-8635-f45164f74881,8970a113-e515-4f6e-bd19-2a5e857155d9,2025-06-22 16:08:13,204.8,EUR,"Young, Hernandez and Zamora",electronics,9d67fdbdda334c56bde73f64,magstripe,469282,7192,XXXX-XXXX-XXXX-7192,DISCOVER,08/25,approved,0,Michael Hill,udonaldson@yahoo.com,+1-323-911-7810,Tennessee,Hong Kong,2025-08-14,0.289
fa4df1b6-9605-4e0a-bbf2-bf6b1dc55f10,7aec38ea-81fb-41ac-b80f-77987fe3932c,2025-09-01 02:39:39,164.4,EUR,Martinez Group,electronics,f7bf200203224c8db8d7a145,ecommerce,530845,5093,XXXX-XXXX-XXXX-5093,AMEX,06/26,approved,0,Troy Chen,teresabruce@hotmail.com,781.375.3123x09279,CZ,Turkmenistan,2024-11-09,0.353
2d1aff5b-4ecd-4996-b234-34b9346e9270,5341aa5e-0094-4aa4-8b82-ba0c701ed480,2025-09-21 09:39:17,309.78,EUR,"Zamora, Olson and Moody",pharmacy,98b51d9c312242628486cb71,contactless,419909,7807,XXXX-XXXX-XXXX-7807,DISCOVER,06/29,approved,1,Daniel Lewis,hollandkimberly@hotmail.com,(563)255-4935x90687,Kansas,Angola,2025-08-08,0.404
36299313-05e5-4064-ac75-8aef9565e600,23d61cc9-eff3-47b8-b873-877871fdce60,2025-03-01 08:19:39,193.11,EUR,Dougherty Ltd,gaming,bb5f71d848f648119ebd9b8c,ecommerce,546085,9903,XXXX-XXXX-XXXX-9903,VISA,11/26,approved,0,Beth Sanford,mary15@hotmail.com,571.755.7001x7632,NE,Lesotho,2025-09-26,0.028
23efd12d-0c4e-4d07-aaff-c4423b52ba22,e0e639be-d3f1-454b-a573-67a11e88c670,2024-11-30 13:22:39,209.95,EUR,Jenkins-Compton,restaurant,aeb6d0f0a1ee4d8aa0274971,wallet,518854,6540,XXXX-XXXX-XXXX-6540,DISCOVER,04/24,approved,0,Jesse Vega,bwest@yahoo.com,+1-656-003-3026x30570,Oklahoma,Uganda,2024-11-06,0.669
0d8778e5-4fad-4044-b044-e9d33869b115,37bdf165-7065-4008-b07a-dab0d032076f,2025-03-18 11:11:56,69.86,EUR,Perez PLC,pharmacy,340c3fd4a4dc4dca86afdf7f,chip,476377,4782,XXXX-XXXX-XXXX-4782,MASTERCARD,02/25,approved,0,Jasmine Gould,lunacarlos@gmail.com,001-452-353-8797x6551,Kansas,Mauritania,2025-04-24,0.9
778f74a5-6b6d-430a-9c2d-352d0783ea3d,af1d31ed-7c40-466c-ad75-08af5678e5f8,2025-04-27 03:17:31,248.6,EUR,"Collins, Patrick and Freeman",fashion,efc8a9e6821c401e9d84711d,chip,438300,9684,XXXX-XXXX-XXXX-9684,VISA,04/27,approved,0,Ronald Rivera,johnstonchristopher@gmail.com,(570)048-3109,North Dakota,Reunion,2025-03-06,0.972
f5e1aa68-e618-40e6-b55e-72579602d567,df361169-9ef2-433a-9cf4-fac0ab3d04eb,2024-12-25 09:36:22,166.53,EUR,"Faulkner, Fisher and Sullivan",fashion,13dcd4befe744e9ba2bb6813,chip,461667,8485,XXXX-XXXX-XXXX-8485,VISA,06/25,approved,0,William Marks,iwilson@hotmail.com,+1-839-489-3971x15643,FI,Falkland Islands (Malvinas),2025-02-25,0.281
3caf11d0-489d-4847-905a-fbab854abedf,7da11111-abc0-4aee-8fe8-552d7be26cf7,2024-11-08 19:54:07,158.5,EUR,Bennett-Clark,gaming,cb24e112db3146d0aa8f30ea,chip,405757,3621,XXXX-XXXX-XXXX-3621,VISA,06/27,approved,0,Kirsten Williams,lisa80@hotmail.com,+1-131-937-5882x83230,MG,New Caledonia,2024-12-07,0.36
234ef0da-975c-4a4f-91c7-4b5893a2d7f9,8c939038-f2c5-471a-a579-67437d0f5b17,2024-10-12 20:59:31,87.06,EUR,"Davenport, Baxter and Hunt",gaming,1d9636d4a0e94f7a8e2f678c,chip,438985,970,XXXX-XXXX-XXXX-0970,VISA,08/30,approved,0,Ashley Ayers,gregorybenson@hotmail.com,001-624-501-4835x91310,SN,Lithuania,2024-12-17,0.915
5861551e-74c3-4628-ba02-5acaa76fd133,b620c472-0c7d-451b-b233-0c6968913eff,2025-01-10 16:28:09,152.13,EUR,Walker-Davis,travel,283fb42b826743dbaf76e6a7,contactless,528265,3428,XXXX-XXXX-XXXX-3428,VISA,12/26,declined,0,Renee Brown,robert76@yahoo.com,(512)215-5751x40472,New York,French Southern Territories,2025-08-19,0.475
277f6140-8515-4322-ab6f-b352eeb124fd,a65d999e-1e01-4c08-a02e-bf7c705d65bd,2025-05-16 18:03:25,126.77,EUR,"Stokes, Osborne and Johns",electronics,3b93b078fdbe44e4b99e140c,magstripe,423698,7447,XXXX-XXXX-XXXX-7447,MASTERCARD,12/28,approved,0,Savannah Gonzalez,jonescaitlyn@gmail.com,(104)160-0095,Alabama,British Indian Ocean Territory (Chagos Archipelago),2025-06-30,0.626
66872195-76d5-4445-88ad-fc89973d443a,5a6f6538-2aef-49e4-85ed-7ced317e7571,2025-10-06 05:26:46,39.71,EUR,Kelley Ltd,travel,299be497f66c4d0fa71d85ac,chip,403220,491,XXXX-XXXX-XXXX-0491,MASTERCARD,07/30,approved,0,Maria Odom,rebekahhenry@gmail.com,(464)141-2050,Vermont,Cuba,2025-01-04,0.241
0033af1b-27d2-408d-967d-7d977cac7951,43d7e98a-3364-444c-ba02-025fd8804e49,2025-05-29 11:13:43,186.13,EUR,Francis LLC,fashion,6b95e34ded334de3b79250b6,ecommerce,547178,2631,XXXX-XXXX-XXXX-2631,DISCOVER,03/26,approved,0,Jennifer Walker,gguzman@hotmail.com,735.089.6946,BN,South Georgia and the South Sandwich Islands,2025-09-13,0.777
fa2a47dd-91ca-4e5b-9ad1-16e37783a134,5e91c8c1-1801-48ce-8eb1-f4907e75171d,2025-01-31 18:26:18,85.05,EUR,Lowery and Sons,restaurant,5359b032e06f4057823a712b,wallet,533928,8126,XXXX-XXXX-XXXX-8126,VISA,01/25,approved,1,Rachael Hernandez,louistaylor@gmail.com,+1-824-294-7418x195,Indiana,Chad,2024-12-18,0.31
063f3cc4-d9ca-4dad-9804-7709d697f4ac,e5a1f3bf-cf78-4628-a636-90b4ec7a11ed,2024-10-21 21:45:03,167.28,EUR,Donovan Inc,travel,c3a71f3cb7a3440c90ced1a7,wallet,491962,2388,XXXX-XXXX-XXXX-2388,VISA,01/24,approved,0,April Johnson,stevenjohnson@gmail.com,772-163-6293,PH,Poland,2024-11-15,0.915
88b337f6-9056-45e6-a192-234c2246e256,e0e52f39-c7c6-49c9-895c-558497a55a93,2024-12-29 07:19:06,186.84,EUR,Marquez LLC,gaming,1299e566b65f4daf859aa485,ecommerce,540711,1530,XXXX-XXXX-XXXX-1530,VISA,09/28,approved,0,Michelle Hall,qallen@gmail.com,(629)050-1105x94891,Alaska,Isle of Man,2025-03-09,0.685
1ba14c2a-2392-428c-bd59-fa179d5685e4,e280921b-a830-46ad-8a6e-e03a7a7d62be,2025-02-20 13:20:34,176.4,EUR,Mejia and Sons,electronics,6d4c7ce2c5cf492793a1edc8,wallet,509808,4713,XXXX-XXXX-XXXX-4713,VISA,10/29,approved,0,Nicholas Smith,perezjoyce@gmail.com,450-800-5398x57261,TN,Bahamas,2025-09-03,0.24
695b649a-8431-4843-8c45-fb46832091d5,4e965faa-771b-4106-a8d4-0a6c6de3d8dc,2025-08-20 04:42:21,76.1,EUR,Gilbert LLC,gaming,860912c6b80e44118f3ff5b1,magstripe,517741,9878,XXXX-XXXX-XXXX-9878,AMEX,08/26,approved,0,Tina Barnett,wdennis@hotmail.com,2220436746,Missouri,Jersey,2025-09-26,0.186
1d05a243-f39e-43a1-be3c-350aa5bf5a54,11341dbd-e655-4625-88f5-5f03bdfb9c32,2025-05-05 19:01:18,112.63,EUR,Shields-Collins,grocery,a1b7cf02b9474be49d7e4dfd,wallet,506304,7713,XXXX-XXXX-XXXX-7713,VISA,01/27,approved,0,Michelle Scott,adam29@gmail.com,(795)398-3540,Wisconsin,Barbados,2025-09-11,0.396
b7b12dfc-3473-454b-bcb5-3f635353422e,8112e92a-7498-445f-bc7d-d5fbc7273cd7,2025-03-11 19:47:19,12.54,EUR,Coffey-Hawkins,electronics,cc5cc67f7e0e426b824d4280,wallet,463776,3615,XXXX-XXXX-XXXX-3615,VISA,07/30,approved,1,Kelly Rice,henrymark@gmail.com,4691443393,Ohio,Cuba,2025-07-09,0.761
f9d83985-bee1-430e-ad8a-3ebbf95df5fa,ca52cd23-4b74-472b-988f-b373df47c217,2025-02-03 00:51:39,310.47,EUR,Vasquez Inc,restaurant,f1f4ea1abf6f4d788f73f6b9,contactless,408124,3648,XXXX-XXXX-XXXX-3648,VISA,04/28,approved,0,Christie Cummings,kjohnson@yahoo.com,2463979079,SD,Cyprus,2024-12-21,0.157
56d7f51f-c940-4d8e-96b7-f40714f2f81d,c72d7939-84ca-47c2-bb32-8adbcc00ed12,2025-02-09 00:48:08,196.06,EUR,Miller PLC,travel,dca50f12310b4c8fb12a3d85,magstripe,426344,6150,XXXX-XXXX-XXXX-6150,VISA,12/24,approved,0,Tara Jones,abaker@gmail.com,(197)545-4280,MD,Namibia,2024-12-25,0.678
42cb789d-b4ec-4a95-9e78-5be11a902996,0c9278f4-3217-4934-b755-63b71dab7e4f,2025-04-12 08:03:39,117.92,EUR,Levine-Conway,restaurant,2b6fbdbb02274abd8ab17cec,wallet,422160,27,XXXX-XXXX-XXXX-0027,VISA,07/29,declined,0,Gregory Welch,stacymorales@yahoo.com,549.923.1726x916,MY,Marshall Islands,2024-11-28,0.296
5b29317c-4f77-4567-86d8-c3395cd12b2f,fc3fd1aa-77cd-40c9-9385-2d4dee1711dd,2025-05-03 21:14:28,170.66,EUR,"Cook, Shelton and Shepard",electronics,71f3ceaf2de1424b86d47ea8,contactless,513582,8754,XXXX-XXXX-XXXX-8754,AMEX,09/29,approved,0,Keith Parker,woodsalvin@gmail.com,136.263.8076,Missouri,Tanzania,2025-01-12,0.398
9d78e5f9-0685-48f6-8923-90925c3008ab,a8a3a807-967c-4870-962f-22696ea7de29,2025-08-08 20:05:05,286.6,EUR,"Mcmahon, White and Rich",restaurant,322b84db585e44d1b48e6319,ecommerce,457080,7403,XXXX-XXXX-XXXX-7403,VISA,05/28,approved,0,Jesse Ramos,carlosbailey@gmail.com,814.415.1123x266,SG,Tonga,2025-05-20,0.675
aafdaa5f-b762-4cd4-b924-9f22327b2fba,7049ff22-0f5a-4fef-a3da-3f3ec568068f,2025-08-22 13:14:27,304.88,EUR,"Johnson, Gallagher and Burgess",gaming,25e2582f4bf6414e954c6b1b,magstripe,445965,2802,XXXX-XXXX-XXXX-2802,MASTERCARD,06/25,approved,0,Antonio Anderson,munozkrista@yahoo.com,(889)909-3836,Rhode Island,Saint Vincent and the Grenadines,2024-11-20,0.114
07d28e99-251e-4d14-997d-386f80fb3f13,2294444e-09e6-46f8-b0e9-9e81e4c11c5f,2025-02-04 18:09:21,297.45,EUR,Baker-Terrell,electronics,dbcab30fcd4a4176841dbac4,contactless,477134,8823,XXXX-XXXX-XXXX-8823,VISA,09/28,approved,0,Cynthia Nguyen,kdorsey@yahoo.com,(004)991-8491,GY,United States Virgin Islands,2024-11-27,0.44
19cdc318-c386-4ff7-a36d-a121dba39d08,3c2e1298-6481-4ee4-adf2-cef3614017f7,2025-07-09 04:56:40,158.83,EUR,Webb-Larson,grocery,29cac937cdb041e38f641a16,ecommerce,462552,154,XXXX-XXXX-XXXX-0154,VISA,10/24,approved,0,Lauren Jones,howardamy@gmail.com,721.456.8827,LV,Paraguay,2025-08-26,0.824
9b459451-8065-40b3-a8b1-62d24b57dbfa,0a63798e-33af-40f0-9cde-94853e50d275,2024-10-29 00:15:26,64.81,EUR,Bruce LLC,restaurant,b8012b0320ce469c9bfed095,ecommerce,523002,8393,XXXX-XXXX-XXXX-8393,AMEX,02/28,approved,0,Timothy Miller,amber87@hotmail.com,(755)460-8612,New York,Romania,2025-05-20,0.832
d502bd0a-12f5-4149-879d-4400de9326c0,511d817b-80bc-4e22-80e2-2ff6e89a0144,2025-05-24 11:52:58,98.81,EUR,Jackson-Perry,gaming,89731ca48d9c4ab791defc09,ecommerce,549599,7094,XXXX-XXXX-XXXX-7094,DISCOVER,07/29,approved,0,Antonio Barr,murraymichelle@yahoo.com,194-926-4215,Oregon,Morocco,2025-06-25,0.44
5a1e39cc-e068-4ce3-ab11-1a6892315295,eb387ebb-8f4e-40c6-a9b7-14c6c657b86b,2025-08-23 13:28:46,91.02,EUR,George-Stokes,grocery,f15195c347214ab8a0844fc7,wallet,518831,1389,XXXX-XXXX-XXXX-1389,VISA,11/27,approved,0,Jesse Romero,jessica56@yahoo.com,3744358750,Oklahoma,Czech Republic,2025-03-29,0.818
da4d3f62-1e71-4a00-a569-a99b1a8ad647,4452f5e6-7915-4fdc-8562-c294815d7241,2024-12-01 16:21:14,273.73,EUR,Harris-Garcia,travel,3e71b95fce2e424a8285bb1e,ecommerce,477609,653,XXXX-XXXX-XXXX-0653,MASTERCARD,08/24,approved,0,Aaron Smith,rachel47@gmail.com,316.316.2811x05185,NL,Belarus,2024-12-30,0.91
786c1321-306a-4b71-9ae3-ad63f0152b36,42cec421-2688-4d05-a336-d3c8ccb6ece2,2025-02-21 16:25:40,245.75,EUR,Carroll-Stone,electronics,26d182c141624af5b6129224,chip,454112,9148,XXXX-XXXX-XXXX-9148,VISA,12/28,approved,0,Dave Smith,morganjeff@yahoo.com,+1-734-079-6535x6599,PY,Georgia,2025-05-18,0.68
f9ee3fa1-42ef-4781-901f-4683728dac6d,e4f01b1e-9905-41ea-a437-e3ba530e7f8c,2024-12-04 03:45:59,87.16,EUR,"Sanders, Bryant and Hayes",fashion,5e0327261b604962ab7cd2de,wallet,478476,534,XXXX-XXXX-XXXX-0534,MASTERCARD,06/26,approved,0,Brandon Bass,melissa08@hotmail.com,001-805-227-8223x809,North Carolina,French Guiana,2025-07-10,0.722
b61ac234-e4bf-4e13-925a-b0b0602030df,1e881495-e535-424c-9b1b-7c0d5cf6e195,2025-02-15 22:39:38,262.71,EUR,Shepard LLC,gaming,8c1123c7eec249c0b35ab68f,magstripe,466568,7585,XXXX-XXXX-XXXX-7585,MASTERCARD,05/25,approved,0,Jason Allen,kcontreras@yahoo.com,533.169.4142x91560,North Dakota,Dominican Republic,2024-11-23,0.479
ee2fce89-0c33-4bb0-bca5-87f3e52c4b66,f7ab5a81-2d91-4a68-9d09-c998724ea5a1,2025-10-02 02:36:56,170.18,EUR,"Shepard, Ramirez and Jackson",restaurant,fe82c812f40e4991977b06d9,contactless,478652,9119,XXXX-XXXX-XXXX-9119,MASTERCARD,05/24,approved,0,Catherine Hernandez,wphillips@hotmail.com,+1-475-576-0337x354,West Virginia,Seychelles,2024-11-21,0.214
5c0b3ccc-1e6c-4a74-be25-24714b2a9de4,df89ea46-aeda-4154-b58f-5ad3bfced319,2025-03-02 23:06:08,276.9,EUR,Barrera Group,gaming,49f17c3f20634b5193954902,magstripe,472903,8498,XXXX-XXXX-XXXX-8498,MASTERCARD,08/25,approved,0,Robert Williams,jedwards@hotmail.com,062.919.8082x42780,KI,Heard Island and McDonald Islands,2025-07-26,0.168
7092e779-19fa-45bb-a92e-3e812e44ac2d,123a6fc4-2128-478a-9db1-5ae8427ada05,2025-08-10 22:18:10,229.68,EUR,Wallace-Conner,restaurant,21ab6a1130b545d1a5504933,chip,440465,3406,XXXX-XXXX-XXXX-3406,MASTERCARD,09/25,approved,0,Kristen Martinez,valenciarhonda@hotmail.com,379.895.8187,Arkansas,Madagascar,2025-09-17,0.846
0a8a9cf4-367e-44cd-9dce-afcc78dd59ef,913d6288-4e9f-4b3b-b1c2-8c2fa49d15a3,2025-08-17 07:46:18,220.42,EUR,"Chapman, Castro and Smith",grocery,305ec6af5e994c9bac514d0c,magstripe,403302,1556,XXXX-XXXX-XXXX-1556,DISCOVER,03/26,declined,0,Timothy Wilson,sadams@gmail.com,121.783.9149,Connecticut,Lao People's Democratic Republic,2025-06-18,0.729
5070e250-21ae-402c-8cb6-d148ab36e763,a25764ab-8f2f-4e6e-be74-2179dbd8a02e,2025-03-29 15:33:46,2.22,EUR,"Nolan, Hodges and Ramirez",gaming,e6da99dccb62426aa061d595,ecommerce,452132,4479,XXXX-XXXX-XXXX-4479,VISA,09/27,approved,0,Luke Graves,fhayes@gmail.com,(931)697-8253x0740,PT,Netherlands,2025-02-26,0.924
1b1d4e62-5b79-466a-b0dd-1f4c50e7144b,c41dde40-9ac1-416c-96eb-35dee6430618,2024-12-26 20:46:25,327.54,EUR,Nicholson-Perez,gaming,bd865f5eb7194b27bdf608bf,magstripe,449471,5019,XXXX-XXXX-XXXX-5019,VISA,02/25,approved,0,Mary Freeman,opollard@gmail.com,(971)998-0004x1494,Georgia,Peru,2025-01-28,0.759
a6226370-1db5-4784-bf34-15c767b3d093,4c59acc9-b485-45e3-a533-51e6ee6117aa,2024-12-06 04:02:40,30.93,EUR,"Bishop, Palmer and Smith",restaurant,716844eed58246ca9ae57e06,chip,453517,850,XXXX-XXXX-XXXX-0850,DISCOVER,08/28,approved,0,Victor Perez,owenstiffany@yahoo.com,(622)206-4667x0657,Massachusetts,Japan,2025-02-10,0.626
0e707984-a64f-4b6f-b958-184837bf4f8b,f5238928-113e-43a5-9369-cedbf1aafc59,2025-06-16 16:38:51,409.92,EUR,Collins LLC,electronics,734aef876eee41aca6dc3320,chip,461568,4408,XXXX-XXXX-XXXX-4408,MASTERCARD,07/29,approved,0,Jacqueline Rogers,derrick09@yahoo.com,565-886-8327x3502,AG,Micronesia,2025-07-31,0.293
db7e8016-0f59-4788-88c3-51feb5d7587b,fbb305cd-efc7-440f-82d2-7530cb75188c,2024-11-28 16:12:41,318.38,EUR,"Jackson, Gross and Moreno",grocery,3080284897e5420c80c672b7,chip,493335,1760,XXXX-XXXX-XXXX-1760,VISA,06/24,approved,0,Elizabeth Love,dwilkins@yahoo.com,(048)089-2823x184,DZ,Grenada,2025-06-08,0.7
9bc92052-904a-4f79-b4db-b6d8ad142ec1,34c5fe40-5bac-4d93-b918-ec6212101a98,2025-02-26 13:32:50,277.38,EUR,Lee Inc,gaming,a7541e5029244dac8725d556,magstripe,456594,6931,XXXX-XXXX-XXXX-6931,VISA,02/27,approved,0,Cassandra Hayes,qsawyer@gmail.com,209.396.9077,HN,Saint Vincent and the Grenadines,2025-01-20,0.678
c0300c9e-bd14-4d4b-a1d6-d89af80b407d,8adbd515-44c2-49c6-b637-ba73754e2232,2025-03-20 20:16:49,189.72,EUR,"Jones, Summers and Villanueva",pharmacy,cb1d5f984e7e4616ac90fced,wallet,516550,6240,XXXX-XXXX-XXXX-6240,VISA,07/26,approved,0,Stephanie Murphy,smithandrea@hotmail.com,001-741-164-5699x2964,South Carolina,Saint Barthelemy,2024-12-15,0.123
1ee2a6b5-88b3-4740-b3bf-b293f77a11fb,bf8dd41d-8b8c-420e-8573-94976a72af8f,2025-10-02 05:12:30,317.29,EUR,Valencia-Dean,fashion,1b217e0c25e04e86829b8599,wallet,460320,4261,XXXX-XXXX-XXXX-4261,MASTERCARD,07/25,approved,0,Allison Franklin,kyle78@hotmail.com,001-687-935-8337x77624,Oregon,Gambia,2025-04-25,0.666
8d9a6908-8bd8-46e8-bd86-003982f8efdc,97e238df-f4b4-48ac-bfe3-e13b23c9912b,2025-09-20 13:34:17,98.78,EUR,Anderson LLC,restaurant,8636d92efc4a43518f31d4cf,ecommerce,543003,3001,XXXX-XXXX-XXXX-3001,VISA,11/30,declined,0,Ruth Mcdowell,schultzdavid@gmail.com,+1-480-668-6568x5414,Oregon,China,2025-05-07,0.038
d277a8e1-0c9b-420d-bf99-cbe1678411fc,96076871-f4b5-4053-917d-cc537a86a342,2025-08-03 13:53:28,52.65,EUR,"Brown, Harris and Lopez",travel,d8b5c0207d7f4f3681dafe64,ecommerce,501720,3437,XXXX-XXXX-XXXX-3437,VISA,09/30,declined,0,Scott Walsh,evansdenise@hotmail.com,138.521.0380x45194,Massachusetts,Cape Verde,2025-08-05,0.73
