transaction_id,customer_id,name,email,phone_clean,dominio,risk_score,risk_level,created_at,customer_days_active,transaction_date,transaction_hour,hour,year,month,day,weekday,month_year,region_normalized,country_normalized,is_international,amount,currency,merchant,merchant_category,entry_mode,transaction_result,arn,card_type,card_bin6,card_last4,card_masked,card_expiry,is_fraud
eb049102-26b4-4111-ba87-a2d1963ab90d,f0815a60-d1b8-4d1d-9653-eadda1b5ec94,Colleen Schwartz,martinezpatrick@gmail.com,6645640719154,gmail.com,0.631,Medio,2024-12-07,302,2025-10-05,17:29:36,0,2024,12,7,Saturday,2024-12,Rhode Island,Montenegro,1,284.78,EUR,Finley LLC,grocery,magstripe,approved,fc2b380c7048422191370fd2,VISA,494488,9668,XXXX-XXXX-XXXX-9668,05/28,0
6cbc0f91-53af-4139-a42a-52e6bbc4ac61,ee45b82c-3bf7-4817-a859-b59c418f7464,Caroline Johnson,melissathompson@gmail.com,14214188781172,gmail.com,0.561,Medio,2025-05-05,56,2025-03-10,06:22:26,0,2025,5,5,Monday,2025-05,Congo,Brazil,1,43.89,EUR,"Carter, Smith and Lopez",grocery,wallet,approved,bf234970d0544378a1e4bc76,AMEX,478737,9478,XXXX-XXXX-XXXX-9478,02/29,0
61847fdc-3659-41ed-bb0c-2378294f191f,dab63e23-71d3-460d-98a1-5d32d3fd3de6,David Austin,dclark@gmail.com,41138242261987,gmail.com,0.069,Bajo,2025-05-08,201,2024-10-19,23:58:00,0,2025,5,8,Thursday,2025-05,Djibouti,Russian Federation,1,128.22,EUR,"Barrett, Jenkins and Tucker",grocery,wallet,approved,fb779fd77f24404d8e8fd449,AMEX,480438,955,XXXX-XXXX-XXXX-0955,11/28,0
8dd7d468-6d12-4fca-bb89-23d8d5fbf166,68d938e2-8ecf-437d-b0c4-5f30f1fb1c2f,Victoria Garcia,nathan50@gmail.com,62270124217775,gmail.com,0.745,Alto,2025-05-14,210,2024-10-16,06:26:27,0,2025,5,14,Wednesday,2025-05,Maine,"Moldova, Republic of",1,413.65,EUR,Pace LLC,gaming,ecommerce,approved,a1b5bed040b9444895b25559,VISA,422261,5709,XXXX-XXXX-XXXX-5709,11/24,0
323149d4-ce19-4261-bf08-bd0b256d3cb8,f58d9931-6789-46a1-9fe5-f9c42f1f018e,Aaron Vasquez,christine90@yahoo.com,1667146054,yahoo.com,0.713,Alto,2025-09-24,41,2025-08-14,01:55:25,0,2025,9,24,Wednesday,2025-09,Djibouti,Namibia,1,91.14,EUR,Romero LLC,electronics,ecommerce,approved,1e7a367939a6440b91beeed5,MASTERCARD,408289,3652,XXXX-XXXX-XXXX-3652,09/24,0
459f5c55-ccee-478e-9509-0c5a68a63012,66ce9167-164a-463e-a672-c50c764ce5ec,Christina Mitchell,richmelissa@yahoo.com,001392524868728758,yahoo.com,0.826,Alto,2025-06-30,53,2025-08-22,05:45:12,0,2025,6,30,Monday,2025-06,Mississippi,Mexico,1,39.91,EUR,Perez-Wallace,pharmacy,contactless,approved,3cc0f6e4f9e347f19d72a5a3,DISCOVER,431513,1995,XXXX-XXXX-XXXX-1995,02/25,0
81a1676e-a953-4abd-92eb-2c23c80ee74c,10273d99-ad37-4299-8e59-3ddbe80b206a,Candice Gonzalez,qperez@gmail.com,328202191810338,gmail.com,0.716,Alto,2025-03-12,3,2025-03-15,07:13:33,0,2025,3,12,Wednesday,2025-03,Türkiye,Haiti,1,173.55,EUR,Jordan LLC,grocery,magstripe,approved,1ee15df400184ec4839b091c,VISA,532934,2038,XXXX-XXXX-XXXX-2038,06/28,0
b9712afb-5bf3-4e03-bbac-94bbb0c97f52,a2c14c91-2963-4e27-b887-fd932e77f321,Nancy Leonard Dds,elijah38@hotmail.com,5487224156,hotmail.com,0.472,Medio,2025-01-14,28,2025-02-11,14:21:15,0,2025,1,14,Tuesday,2025-01,Utah,Syrian Arab Republic,1,198.39,EUR,"Brown, Washington and Villegas",pharmacy,contactless,approved,ce766720af4a4f469f364f84,MASTERCARD,436017,44,XXXX-XXXX-XXXX-0044,07/26,0
6c9501a6-b6d4-482c-bc86-ea16c923c2b2,dff216c4-b700-494c-855e-787799406119,Alejandro Hughes,ledeborah@yahoo.com,5726132562,yahoo.com,0.714,Alto,2025-06-23,45,2025-05-09,14:30:49,0,2025,6,23,Monday,2025-06,Pennsylvania,Cote D'Ivoire,1,338.74,EUR,Anderson PLC,pharmacy,ecommerce,approved,32c1c22af6b34866948683b6,MASTERCARD,479379,2126,XXXX-XXXX-XXXX-2126,12/27,1
eaae41b8-665e-4071-bd2b-d6de159f5185,89eb74ce-d60b-42d5-a7da-76a1f6820cfd,Kevin Richard,orowland@gmail.com,4761117568,gmail.com,0.954,Alto,2025-01-14,149,2025-06-12,10:56:28,0,2025,1,14,Tuesday,2025-01,Illinois,Saint Martin,1,16.31,EUR,Moody Inc,fashion,contactless,declined,6d64ef0649174c94b7c8433c,VISA,408124,4002,XXXX-XXXX-XXXX-4002,06/30,0
6e9b7022-0336-4e0e-9b4c-555f3c3e534c,0b483920-9374-4669-b9c7-d0bfb6c754da,Danielle Torres,bnorris@gmail.com,908554430710002,gmail.com,0.329,Medio,2024-12-31,222,2025-08-10,13:17:46,0,2024,12,31,Tuesday,2024-12,Montana,Guinea,1,182.98,EUR,Miller LLC,gaming,wallet,approved,5d6d150ef407448491d076a4,VISA,401695,6828,XXXX-XXXX-XXXX-6828,09/28,0
b325384c-8224-48b1-8ff6-66d4b8e27678,8ce7e552-78f9-429f-be43-171027a85b96,Ronald Woodard,angelaparker@gmail.com,4008166477,gmail.com,0.076,Bajo,2025-05-28,100,2025-02-17,03:48:36,0,2025,5,28,Wednesday,2025-05,Utah,Chile,1,152.77,EUR,Walker Group,fashion,wallet,approved,7edabbc04f894ea685f50496,DISCOVER,411654,2269,XXXX-XXXX-XXXX-2269,09/26,0
c01eeda6-e173-4b50-8f97-ac2a934a723b,af1d31ed-7c40-466c-ad75-08af5678e5f8,Ronald Rivera,johnstonchristopher@gmail.com,5700483109,gmail.com,0.972,Alto,2025-03-06,122,2025-07-06,00:52:09,0,2025,3,6,Thursday,2025-03,North Dakota,Reunion,1,358.4,EUR,Smith-Arnold,electronics,ecommerce,approved,4e9dca7d509c4745b76eff17,MASTERCARD,503706,7817,XXXX-XXXX-XXXX-7817,04/28,0
44570639-633e-4328-997e-3a74c524c3d9,dd5b7772-c1e8-4e76-93a1-324359b0c3cf,Justin Ford,sheila03@hotmail.com,11269697161758,hotmail.com,0.284,Bajo,2025-06-19,44,2025-05-06,12:14:19,0,2025,6,19,Thursday,2025-06,North Dakota,Macao,1,265.58,EUR,Williams Ltd,gaming,magstripe,approved,7e7184e0752e4b91844c2335,MASTERCARD,525928,4312,XXXX-XXXX-XXXX-4312,03/25,0
b18fa53f-b86d-41d3-8412-fcea21174bbe,1a32bf76-812b-4a10-978b-b8ab8ae2eb7d,Rachel Lopez,fosterkaren@yahoo.com,2654147841,yahoo.com,0.689,Medio,2024-12-29,84,2025-03-23,04:55:49,0,2024,12,29,Sunday,2024-12,Alaska,"Bolivia, Plurinational State of",1,310.51,EUR,Hardin LLC,fashion,wallet,approved,a81309832ba44c87a7ff5246,MASTERCARD,542960,8718,XXXX-XXXX-XXXX-8718,07/30,0
329e141e-0677-4227-8dc4-c5f5b1b8cd93,2d318937-9093-4e5f-b432-4e0656b45c99,Patricia Holden,bclark@gmail.com,89436024211457,gmail.com,0.538,Medio,2025-03-10,106,2024-11-24,03:59:49,0,2025,3,10,Monday,2025-03,West Virginia,Lebanon,1,26.64,EUR,Mendez-Armstrong,travel,wallet,approved,9fcdca140ebb485d8388f89c,VISA,414238,674,XXXX-XXXX-XXXX-0674,09/27,0
f7c4381b-f9aa-42a5-8af0-ccbede5e4475,68d938e2-8ecf-437d-b0c4-5f30f1fb1c2f,Victoria Garcia,nathan50@gmail.com,62270124217775,gmail.com,0.745,Alto,2025-05-14,191,2024-11-04,17:23:39,0,2025,5,14,Wednesday,2025-05,Maine,"Moldova, Republic of",1,179.61,EUR,Ayala-Rosales,pharmacy,wallet,approved,1794ce33b44d4599800beeb5,VISA,463995,9982,XXXX-XXXX-XXXX-9982,04/30,0
dd61a592-b521-401f-ac72-d1cfe6c74ba6,64e0d364-b5d1-48c8-aa12-9b8d4f3e071f,Rachel Gregory,gomeznicholas@yahoo.com,75135307285428,yahoo.com,0.2,Bajo,2025-07-07,81,2025-09-26,13:56:26,0,2025,7,7,Monday,2025-07,Alabama,Belarus,1,293.3,EUR,"Sanders, Vasquez and Freeman",fashion,chip,approved,3a8d13419e094204a243bb5b,VISA,440109,4805,XXXX-XXXX-XXXX-4805,04/25,0
701c9bc1-601f-4b8c-86ef-df71728501d5,6d6abdac-3e16-4bd8-9604-efabf62dca13,John Thomas,lmartin@yahoo.com,9423038753,yahoo.com,0.097,Bajo,2025-03-10,118,2025-07-06,15:16:38,0,2025,3,10,Monday,2025-03,Belgium,"Tanzania, United Republic of",1,146.81,EUR,Ortega-Taylor,electronics,contactless,approved,7e98a488df2b43888e74394c,VISA,456165,3289,XXXX-XXXX-XXXX-3289,05/26,0
ef99c7e4-49a1-4fc4-b7b1-ae4c462e0de2,100eac1e-30fa-43d6-8d1b-32982f67f3d9,Tiffany Solis,leedavid@yahoo.com,0011415660112067,yahoo.com,0.398,Medio,2025-01-23,150,2025-06-22,03:57:05,0,2025,1,23,Thursday,2025-01,Burkina Faso,Guatemala,1,329.58,EUR,Macias-Smith,restaurant,contactless,approved,d6fbe7b8550042f6aa2ecfcd,MASTERCARD,533621,335,XXXX-XXXX-XXXX-0335,09/28,0
71bebc14-91bb-47c5-b780-323fb8b18f60,152f2eea-afd6-486b-bd0c-878922f1c48d,James Guerra,caleb56@gmail.com,0013205061441,gmail.com,0.613,Medio,2025-02-10,23,2025-03-05,09:04:38,0,2025,2,10,Monday,2025-02,Illinois,Macao,1,201.47,EUR,"Thomas, Green and Hernandez",restaurant,wallet,approved,f8f27f09fec346478b573484,MASTERCARD,456011,3411,XXXX-XXXX-XXXX-3411,12/26,0
1762a835-91ff-41c5-b9e1-1ef55d6038ba,4628feeb-6c5c-4f67-a913-23259e4809d3,Monica Murray,cgonzalez@gmail.com,1169643378614390,gmail.com,0.938,Alto,2025-06-05,218,2024-10-30,03:06:47,0,2025,6,5,Thursday,2025-06,Virginia,Isle of Man,1,115.28,EUR,Thomas and Sons,grocery,magstripe,approved,9c037203378144998c5769f8,VISA,486920,4783,XXXX-XXXX-XXXX-4783,02/24,0
1f9bf6dd-7489-4e7c-8405-800abb5ef29d,0085b472-c421-4193-8503-3fa1bd449c95,Angela Dunn,hartmanvanessa@gmail.com,1516861789,gmail.com,0.622,Medio,2025-02-04,20,2025-01-15,16:15:49,0,2025,2,4,Tuesday,2025-02,Nevada,Mayotte,1,263.26,EUR,"Taylor, Keith and Greene",pharmacy,chip,approved,962bcc1a3dda44399e443a36,VISA,492953,2950,XXXX-XXXX-XXXX-2950,10/28,0
933f04ea-252b-463d-8b33-c38e8d0813f7,3db8494d-a23d-4f66-bd28-cfa83ef3f231,Jason Curtis,alyssa19@hotmail.com,1304590283116612,hotmail.com,0.135,Bajo,2024-11-17,54,2025-01-10,10:43:05,0,2024,11,17,Sunday,2024-11,Alaska,Jersey,1,306.38,EUR,Snyder Ltd,electronics,wallet,approved,c3d8c1399f484e799705fe53,VISA,415055,1205,XXXX-XXXX-XXXX-1205,06/27,0
62ed5925-f399-4a74-b4c4-a4ad9db10726,1904e0b9-d2e9-41bb-a1e5-47a9ae4c3de9,Sara Smith,maryadams@hotmail.com,845881135426868,hotmail.com,0.685,Medio,2025-10-09,103,2025-06-28,01:43:08,0,2025,10,9,Thursday,2025-10,Bahamas,"Iran, Islamic Republic of",1,239.83,EUR,"Sharp, Diaz and Combs",restaurant,magstripe,approved,1bfaef1fe0d64e858736b1a4,VISA,406346,6852,XXXX-XXXX-XXXX-6852,05/25,0
6263c7b4-129c-4a9b-ad04-a51471ec7f77,1ccbe16d-7f00-43f3-a2c2-c75541e76e4d,Joyce Sanchez,erica30@gmail.com,11987407670079,gmail.com,0.371,Medio,2024-11-22,271,2025-08-20,05:49:20,0,2024,11,22,Friday,2024-11,Louisiana,Grenada,1,57.6,EUR,Brennan-Wells,electronics,contactless,approved,0ccda8b854a64fedbf556b56,MASTERCARD,531013,2036,XXXX-XXXX-XXXX-2036,09/29,0
1b4b3516-1389-4e57-bf85-12df83380118,ba59ae2a-befb-4fee-be78-6cf89855859e,Angel Hall,christinegregory@gmail.com,3398528207,gmail.com,0.871,Alto,2025-07-26,56,2025-09-20,06:13:52,0,2025,7,26,Saturday,2025-07,Virginia,Papua New Guinea,1,104.86,EUR,Lang-Thomas,pharmacy,chip,approved,fbc85904379f4c7ba7004b46,MASTERCARD,446651,8803,XXXX-XXXX-XXXX-8803,01/29,0
19094c63-340b-4769-ae6b-ad12d5f43d82,c0af70ca-e35b-4a3d-9538-f78aa7bd8c94,David Keller,hansonmichael@yahoo.com,001594137400493034,yahoo.com,0.843,Alto,2025-04-27,150,2024-11-28,21:34:33,0,2025,4,27,Sunday,2025-04,Alaska,Guinea,1,99.98,EUR,"Fischer, Ray and Richardson",fashion,wallet,approved,6043bea3ebd544329e64d1cf,AMEX,484557,8542,XXXX-XXXX-XXXX-8542,12/27,0
0cbd6368-6e1c-4131-ad0b-6da90e1bc26f,f50a9277-99ab-4098-abfa-8d6763cc940c,Dr. Mary Moreno,tjones@gmail.com,00148268075943188,gmail.com,0.531,Medio,2025-08-19,9,2025-08-28,23:39:03,0,2025,8,19,Tuesday,2025-08,Cuba,Gabon,1,201.16,EUR,Davis Ltd,electronics,magstripe,approved,e49776608a6a423ca5cc59bf,MASTERCARD,430322,4408,XXXX-XXXX-XXXX-4408,06/25,0
dec5c898-789b-429a-a887-36172f366471,e0e60b6b-471e-4e42-9854-cd23a52333b5,Michael Baker,michaelleblanc@yahoo.com,2990533461,yahoo.com,0.711,Alto,2025-09-04,60,2025-07-06,15:01:01,0,2025,9,4,Thursday,2025-09,Washington,Eritrea,1,355.36,EUR,"Dalton, Torres and Donovan",grocery,magstripe,approved,9a6e1d959dc04a5e92ae8e6c,VISA,429337,8033,XXXX-XXXX-XXXX-8033,11/28,0
4563e687-a786-4934-b66a-80b60a5391b4,57881406-2673-44b0-a38e-602f3d118273,Mary Scott,wgonzalez@yahoo.com,023402980175303,yahoo.com,0.418,Medio,2025-06-16,76,2025-04-01,10:23:21,0,2025,6,16,Monday,2025-06,Eritrea,United Arab Emirates,1,158.88,EUR,Brewer-Hanna,grocery,magstripe,approved,b5affdc016274d799089997f,DISCOVER,512191,4570,XXXX-XXXX-XXXX-4570,10/29,0
3ce7c325-06c6-45dd-b696-99a5e6059e73,84477e9b-ba9a-45a4-9a37-bc0f9391e47e,Kimberly Delgado,johnthornton@yahoo.com,0018728091574800,yahoo.com,0.859,Alto,2024-10-21,98,2025-01-27,17:23:57,0,2024,10,21,Monday,2024-10,Virginia,France,1,241.46,EUR,Sutton-Hernandez,electronics,ecommerce,approved,2746fa72556a4083bf124613,MASTERCARD,534929,9734,XXXX-XXXX-XXXX-9734,12/24,0
fbdf4414-25b8-4120-9b40-09872fb29df0,195c91e3-5f6e-423f-958c-887be9a0714b,Matthew Mitchell,fmyers@hotmail.com,74540785042418,hotmail.com,0.12,Bajo,2025-04-17,155,2025-09-19,17:16:13,0,2025,4,17,Thursday,2025-04,Colorado,Sweden,1,77.59,EUR,Andrews Ltd,restaurant,wallet,approved,037b1bf23a7247b7abe1b446,DISCOVER,472030,7131,XXXX-XXXX-XXXX-7131,04/29,0
6ad33de2-3a5f-4dc0-9cec-1000a4431680,2356c8c2-cca9-42c1-a71a-c4e4717ac98f,Gregory Mack,walkercindy@hotmail.com,00114750167797764,hotmail.com,0.537,Medio,2025-06-08,155,2025-01-04,16:04:26,0,2025,6,8,Sunday,2025-06,South Carolina,Lebanon,1,360.93,EUR,"Rogers, Miller and Morgan",gaming,magstripe,approved,210a34408d324eeab9774634,MASTERCARD,473683,1251,XXXX-XXXX-XXXX-1251,12/24,0
6ff468c5-1bc3-443d-9eb3-984240ad0518,61e88d9e-3a15-468a-8702-747b56c92e00,Kathy Turner,benjamin13@hotmail.com,11954212468,hotmail.com,0.17,Bajo,2025-09-09,229,2025-01-23,02:57:21,0,2025,9,9,Tuesday,2025-09,Maine,Georgia,1,135.25,EUR,Moreno Inc,restaurant,magstripe,approved,5773afe26a644ee4b049c584,MASTERCARD,461005,8462,XXXX-XXXX-XXXX-8462,11/27,0
bcfc6e4b-dfde-4dde-b036-64e65ef93d93,a820bd37-0766-464a-8cdf-301664ec0817,Dawn Gutierrez,craiglee@gmail.com,496391953373886,gmail.com,0.958,Alto,2025-05-02,191,2024-10-23,03:28:38,0,2025,5,2,Friday,2025-05,Arizona,Cape Verde,1,218.97,EUR,"Morgan, Nguyen and Thomas",restaurant,magstripe,approved,643c66dc7caa48fda88a84eb,AMEX,495242,8448,XXXX-XXXX-XXXX-8448,06/24,0
2d923455-2528-4039-a126-afc778d209de,297069e5-d53b-42d5-9baa-42e6d4d167f7,Darryl Hamilton,tbailey@gmail.com,001599313602769317,gmail.com,0.57,Medio,2025-04-14,136,2024-11-29,14:50:35,0,2025,4,14,Monday,2025-04,Arizona,Angola,1,248.54,EUR,Gonzalez Inc,electronics,magstripe,approved,fed87ca3a18e47a8817264f8,DISCOVER,546640,3354,XXXX-XXXX-XXXX-3354,05/24,0
a690509d-e887-4294-bbae-a79b9d91ee77,26860a80-53f9-4f1b-a81d-cd3df504b428,Jeffrey Estes,michael99@gmail.com,4890452953421,gmail.com,0.834,Alto,2024-12-05,193,2025-06-16,05:54:39,0,2024,12,5,Thursday,2024-12,Utah,Cook Islands,1,80.24,EUR,Gonzalez-Murillo,grocery,ecommerce,approved,0e3785f42b584744b7e6f6de,AMEX,415028,8281,XXXX-XXXX-XXXX-8281,03/25,0
7e51038d-e42f-4c77-899a-9d5b05265c45,91415f07-2459-45af-bc8a-3ded0a1f56a8,Jared Wolfe,michael30@hotmail.com,00137543581246990,hotmail.com,0.567,Medio,2024-11-27,44,2024-10-14,03:50:11,0,2024,11,27,Wednesday,2024-11,Montana,Norway,1,272.03,EUR,Gonzales-Bush,travel,contactless,declined,e33efce376d7403291a256e0,AMEX,538324,6311,XXXX-XXXX-XXXX-6311,03/28,0
7822fdc8-7155-40ba-bc6d-e15dc636ffc1,297069e5-d53b-42d5-9baa-42e6d4d167f7,Darryl Hamilton,tbailey@gmail.com,001599313602769317,gmail.com,0.57,Medio,2025-04-14,164,2025-09-25,03:13:48,0,2025,4,14,Monday,2025-04,Arizona,Angola,1,85.54,EUR,Bell Inc,pharmacy,wallet,approved,0a56248f79f849b2b5a4fc5d,VISA,452480,8848,XXXX-XXXX-XXXX-8848,11/24,0
f0a6404c-63a5-4b95-95ba-dd0ac0e705b1,e5a1f3bf-cf78-4628-a636-90b4ec7a11ed,April Johnson,stevenjohnson@gmail.com,7721636293,gmail.com,0.915,Alto,2024-11-15,234,2025-07-07,11:35:53,0,2024,11,15,Friday,2024-11,Philippines,Poland,1,47.41,EUR,"Warner, Petersen and Vang",restaurant,wallet,approved,196cdcf1f37d41cb9e63bdfe,VISA,489204,9674,XXXX-XXXX-XXXX-9674,04/26,0
21ca3f79-21e3-4e03-9d38-7d4933548f4c,80709d71-eae0-40f5-a75d-8ce8ad2e9d99,Jerome Garcia,bradfordricardo@hotmail.com,12849679273,hotmail.com,0.867,Alto,2025-01-07,25,2024-12-13,21:53:47,0,2025,1,7,Tuesday,2025-01,Mississippi,Reunion,1,144.04,EUR,"Mitchell, Glenn and Johnson",fashion,wallet,approved,af499f3ad8d2430b99bbee71,DISCOVER,403094,4222,XXXX-XXXX-XXXX-4222,07/29,0
f91718c9-9242-43e0-a98a-96e61d8b5571,a678f669-84e7-4e9f-ae47-936f7fc443d3,Tommy Orr,simmonsalexander@yahoo.com,0015532828747,yahoo.com,0.483,Medio,2025-03-26,52,2025-02-02,00:08:53,0,2025,3,26,Wednesday,2025-03,Illinois,Central African Republic,1,106.17,EUR,Mcconnell LLC,grocery,contactless,approved,b3f738c2666c4f3b9aa449ae,VISA,434153,6974,XXXX-XXXX-XXXX-6974,07/30,0
7e2705d5-fc2f-41f7-a3ef-7624cb040066,dab63e23-71d3-460d-98a1-5d32d3fd3de6,David Austin,dclark@gmail.com,41138242261987,gmail.com,0.069,Bajo,2025-05-08,63,2025-03-06,21:26:43,0,2025,5,8,Thursday,2025-05,Djibouti,Russian Federation,1,287.38,EUR,Tate-Stark,electronics,wallet,approved,8ce7f82b19cc48a49ac817a2,AMEX,411357,2966,XXXX-XXXX-XXXX-2966,01/27,0
4122fcec-e113-4da8-bec6-a065559ab988,6b50bfb7-4c28-428f-9916-5031614cad20,James Rivera,xcarlson@gmail.com,3429015712,gmail.com,0.238,Bajo,2025-07-26,33,2025-08-28,05:49:34,0,2025,7,26,Saturday,2025-07,Türkiye,Korea,1,86.59,EUR,Martinez and Sons,electronics,ecommerce,pending,53dd59eaa34a4b6482e9a223,AMEX,507362,9093,XXXX-XXXX-XXXX-9093,10/29,0
51c4430b-efa4-4b54-85d3-6f9b07124340,93411b30-1378-444d-b710-5936a39f1662,Charles Nash,ywhite@yahoo.com,0014262112961,yahoo.com,0.865,Alto,2024-11-07,195,2025-05-21,00:51:28,0,2024,11,7,Thursday,2024-11,Uruguay,Chad,1,161.93,EUR,Stephenson and Sons,restaurant,contactless,approved,34224ed2dec64bbf95dc2246,AMEX,482997,3871,XXXX-XXXX-XXXX-3871,02/24,0
417e59b1-7036-4e9a-85a2-0e91744ef869,06d4535d-15c8-462a-bb99-fc03b2073628,William Levy,crystalharris@gmail.com,276198302700596,gmail.com,0.231,Bajo,2025-04-26,175,2024-11-02,20:06:48,0,2025,4,26,Saturday,2025-04,New Mexico,Wallis and Futuna,1,85.77,EUR,Mendez-Hill,pharmacy,chip,approved,37870417778141dab3673746,AMEX,415484,137,XXXX-XXXX-XXXX-0137,10/26,0
67a390fc-fc9a-4b40-8c76-286d33b39e43,7b3a7d39-4bf6-4822-bd73-f6cc5c0a23ab,Jesse Newman,lamberttravis@hotmail.com,0015553083496563,hotmail.com,0.404,Medio,2024-10-29,88,2025-01-25,17:18:27,0,2024,10,29,Tuesday,2024-10,Tennessee,Panama,1,209.3,EUR,"Rodriguez, Bird and Mcintyre",restaurant,wallet,approved,223ed8fb0a8f4390a17a4a03,VISA,441334,1415,XXXX-XXXX-XXXX-1415,06/25,0
149b3b9d-cc3b-45d0-9d58-94486f4c71f6,8dd83a01-7b20-4dfa-89a3-1baa912bdf9b,Mark Thomas,elizabethdavila@hotmail.com,8756735611,hotmail.com,0.363,Medio,2024-12-27,26,2025-01-22,18:43:19,0,2024,12,27,Friday,2024-12,Guatemala,Belgium,1,75.6,EUR,Bowen Group,grocery,chip,approved,2c0ba8a007c94610a7b6a3f1,VISA,496415,2260,XXXX-XXXX-XXXX-2260,10/26,0
1608bbcd-1341-406c-9f99-a2ff992b0b47,b32d162c-0b28-4e12-a1a8-33759743ba98,Alejandro Vega,kanderson@hotmail.com,3808252411,hotmail.com,0.298,Bajo,2024-12-29,257,2025-09-12,22:26:15,0,2024,12,29,Sunday,2024-12,Florida,Bahrain,1,44.15,EUR,Hunt-Barron,fashion,ecommerce,approved,1374c16568ab43a78ac887f8,VISA,481198,670,XXXX-XXXX-XXXX-0670,06/28,0
2c97780a-baf5-4e7a-a539-a0dff17ec610,af1d31ed-7c40-466c-ad75-08af5678e5f8,Ronald Rivera,johnstonchristopher@gmail.com,5700483109,gmail.com,0.972,Alto,2025-03-06,147,2025-07-31,17:01:44,0,2025,3,6,Thursday,2025-03,North Dakota,Reunion,1,299.3,EUR,Williams Ltd,grocery,wallet,approved,8787c8af54f14e3c9d1d8e35,VISA,476774,5748,XXXX-XXXX-XXXX-5748,11/27,0
608d5e46-477a-4df1-af40-d07f16d12f6f,cf967eaa-6336-48de-8f58-985c54ba45cf,Robert Torres,melissa34@gmail.com,19280599942623,gmail.com,0.103,Bajo,2025-05-06,77,2025-02-18,21:26:43,0,2025,5,6,Tuesday,2025-05,Rhode Island,Niger,1,181.33,EUR,Ferguson Ltd,grocery,wallet,approved,734b5ee112264fb2b49c282b,VISA,471911,8306,XXXX-XXXX-XXXX-8306,08/24,0
86928f9d-98a4-45a5-8d81-3ebe1b6ea47c,0e80c523-0c81-4f76-9c48-2d6f3ed27cb5,Denise Garcia,xbowers@hotmail.com,8667114059,hotmail.com,0.663,Medio,2024-11-09,238,2025-07-05,12:54:05,0,2024,11,9,Saturday,2024-11,Missouri,Djibouti,1,133.6,EUR,"Chavez, Hendricks and Poole",pharmacy,magstripe,approved,868ea6260f494812b8202285,MASTERCARD,492901,6014,XXXX-XXXX-XXXX-6014,03/30,0
f961304e-c08b-4084-9e7d-3e6e6d47ced6,b0b29073-3978-48d3-a3e2-883502539d86,Justin Chavez,fergusoncole@gmail.com,654753519278841,gmail.com,0.953,Alto,2025-01-25,112,2025-05-17,16:15:10,0,2025,1,25,Saturday,2025-01,Virginia,"Iran, Islamic Republic of",1,231.38,EUR,Powell Ltd,grocery,wallet,approved,c8f07e9b8fd64007b40eaebc,VISA,548999,7885,XXXX-XXXX-XXXX-7885,07/30,0
8556b02f-80c6-4410-8b3d-b4a765385ea5,7da11111-abc0-4aee-8fe8-552d7be26cf7,Kirsten Williams,lisa80@hotmail.com,1131937588283230,hotmail.com,0.36,Medio,2024-12-07,116,2025-04-02,08:53:41,0,2024,12,7,Saturday,2024-12,Madagascar,New Caledonia,1,221.24,EUR,"Pratt, Smith and Johnson",travel,contactless,approved,805744fa58584aca8d106dbf,MASTERCARD,543315,3276,XXXX-XXXX-XXXX-3276,06/29,0
2bf6e01c-4bb8-454b-9120-04e000cc0b62,0c9c161c-5fba-4f6f-ab34-053e4b2c81d0,Barbara Jacobs,pattersonpamela@gmail.com,021473277371886,gmail.com,0.802,Alto,2025-07-24,71,2025-10-03,20:08:42,0,2025,7,24,Thursday,2025-07,Kansas,Sweden,1,101.65,EUR,Hubbard-Thompson,restaurant,contactless,approved,29eaa03a595e4a469e53b99a,VISA,406392,3344,XXXX-XXXX-XXXX-3344,08/30,0
8c44a49f-5e4f-4edf-94a3-34ead7dbaf73,e0afc5b0-562d-46f7-94ce-5d2f73bd5699,Leslie Simmons,elizabethrice@gmail.com,2348646406,gmail.com,0.967,Alto,2025-09-20,261,2025-01-02,10:35:58,0,2025,9,20,Saturday,2025-09,Australia,Nicaragua,1,266.28,EUR,Freeman-Nelson,fashion,wallet,approved,d579ce6cfafb44eaad18a2fb,AMEX,472342,695,XXXX-XXXX-XXXX-0695,05/25,0
d3453c87-8ec8-4a37-9ab8-ceae2e98fb3f,56374ea3-05d1-490d-ad3f-ef222bb6081f,Whitney Thomas,ndodson@gmail.com,9682604113474,gmail.com,0.49,Medio,2025-04-09,183,2025-10-09,10:42:14,0,2025,4,9,Wednesday,2025-04,Wyoming,El Salvador,1,221.14,EUR,Reyes Group,pharmacy,magstripe,declined,f3cea37a010d48cca1874b31,VISA,455386,9778,XXXX-XXXX-XXXX-9778,11/29,0
0884bbdf-006a-47b2-8a5e-0de400d30bb6,09a3bb23-a3da-4d1f-88b7-285048d3bbe8,Justin Warren,larry56@yahoo.com,0018326442071,yahoo.com,0.385,Medio,2025-09-10,45,2025-07-27,02:54:16,0,2025,9,10,Wednesday,2025-09,Wisconsin,Paraguay,1,142.91,EUR,Contreras-Walker,fashion,chip,declined,f9f8794e09ca48338130518c,VISA,501078,4462,XXXX-XXXX-XXXX-4462,11/30,0
